transaction_id,customer_id,amount,date
7376,7,270945.73609,2025-10-01
7377,36,744143.54808375,2025-10-01
7378,47,178638.48989789,2025-10-01
7379,28,685457.25546172,2025-10-01
7380,31,555701.44853082,2025-10-01
7381,35,489851.20931699,2025-10-01
7382,28,720019.6680203,2025-10-01
7383,25,751981.35616493,2025-10-01
7384,7,886376.19836411,2025-10-01
7385,7,506643.98789046,2025-10-01
7386,36,320611.95057527,2025-10-01
7387,39,283502.0097506,2025-10-01
7388,31,470605.07128658,2025-10-01
7389,47,123780.35624768,2025-10-01
7390,24,689861.22493443,2025-10-01
7391,24,359540.09334968,2025-10-01
7392,41,170003.14937666,2025-10-01
7393,11,429109.13393819,2025-10-01
7394,11,448295.62368246,2025-10-01
7395,32,690179.07935675,2025-10-01
7396,33,732280.05926671,2025-10-01
7397,23,779356.50251329,2025-10-01
7398,31,513679.64375216,2025-10-01
7399,35,469746.0502854,2025-10-01
7400,7,716347.8974997,2025-10-01
7401,10,887254.34341748,2025-10-01
7402,33,382725.68461498,2025-10-01
7403,23,303974.0992225,2025-10-01
7404,28,428313.18333372,2025-10-01
7405,29,721785.64285364,2025-10-01
7406,8,956849.66426926,2025-10-01
7407,10,374348.02543491,2025-10-01
7408,11,645654.00604346,2025-10-01
7409,40,372850.53471091,2025-10-01
7410,43,927784.01066077,2025-10-01
7411,17,518858.24467181,2025-10-01
7412,47,981600.09743667,2025-10-01
7413,6,53398.012360357,2025-10-01
7414,16,636620.01781182,2025-10-01
7415,10,958270.75145022,2025-10-01
7416,18,180393.42401251,2025-10-01
7417,24,553088.49457677,2025-10-01
7418,41,602906.05678022,2025-10-01
7419,34,277061.10683587,2025-10-01
7420,39,977658.96923488,2025-10-01
7421,44,448170.13760224,2025-10-01
7422,2,583727.22475924,2025-10-01
7423,40,119708.58062759,2025-10-01
7424,30,726391.08611822,2025-10-01
7425,7,214059.52671821,2025-10-01
7426,5,813248.27313244,2025-10-01
7427,23,366452.88664064,2025-10-01
7428,35,505851.50875617,2025-10-01
7429,2,52179.713985589,2025-10-01
7430,11,687793.42963355,2025-10-01
7431,19,202958.62513935,2025-10-01
7432,43,23032.572794972,2025-10-01
7433,2,975824.76452936,2025-10-01
7434,23,625972.73377733,2025-10-01
7435,27,872633.61181707,2025-10-01
7436,36,473141.32833392,2025-10-01
7437,31,142023.34789307,2025-10-01
7438,50,349798.07933296,2025-10-01
7439,10,28945.715385231,2025-10-01
7440,15,196306.11388184,2025-10-01
7441,8,481833.14881358,2025-10-01
7442,28,175736.63418821,2025-10-01
7443,20,725261.46878921,2025-10-01
7444,32,304471.50851341,2025-10-01
7445,13,457391.26438637,2025-10-01
7446,32,868930.78712141,2025-10-01
7447,46,289349.9306105,2025-10-01
7448,50,966442.52241356,2025-10-01
7449,4,219745.2966261,2025-10-01
7450,26,888072.72144226,2025-10-01
7451,5,446428.22371269,2025-10-01
7452,2,398062.83406426,2025-10-01
7453,12,859686.52744717,2025-10-01
7454,42,597668.88137862,2025-10-01
7455,40,422220.21020614,2025-10-01
7456,9,332108.35668228,2025-10-01
7457,18,868422.86516639,2025-10-01
7458,43,486227.9970042,2025-10-01
7459,22,654120.28806221,2025-10-01
7460,8,894058.79424274,2025-10-01
7461,3,69432.700541733,2025-10-01
7462,41,908060.04420077,2025-10-01
7463,24,878482.09891544,2025-10-01
7464,21,10904.831756048,2025-10-01
7465,20,138904.27919739,2025-10-01
7466,12,534735.73695338,2025-10-01
7467,14,626529.2940331,2025-10-01
7468,8,298374.56938831,2025-10-01
7469,19,395677.13777539,2025-10-01
7470,17,819593.25683473,2025-10-01
7471,17,531963.18105172,2025-10-01
7472,48,302657.94869462,2025-10-01
7473,36,751876.92661192,2025-10-01
7474,38,372130.65004841,2025-10-01
7475,9,186020.60034653,2025-10-01
7476,25,681313.15358806,2025-10-01
7477,33,965435.08453703,2025-10-01
7478,7,479591.59700046,2025-10-01
7479,8,69567.716750553,2025-10-01
7480,46,837057.68689121,2025-10-01
7481,30,70533.588719239,2025-10-01
7482,21,695095.61617503,2025-10-01
7483,29,146346.43467161,2025-10-01
7484,28,372578.411495,2025-10-01
7485,36,171550.12449951,2025-10-01
7486,14,336706.97388631,2025-10-01
7487,10,365797.0586356,2025-10-01
7488,15,876325.18298894,2025-10-01
7489,17,101366.22204807,2025-10-01
7490,4,787312.49331609,2025-10-01
7491,36,519761.24088825,2025-10-01
7492,18,164927.80036441,2025-10-01
7493,33,79728.051539025,2025-10-01
7494,17,525390.51919631,2025-10-01
7495,43,977598.4366668,2025-10-01
7496,12,855165.636251,2025-10-01
7497,1,719296.2047866,2025-10-01
7498,32,857155.25991063,2025-10-01
7499,2,840665.92974029,2025-10-01
7500,48,351373.20060521,2025-10-01
7501,4,791526.76312484,2025-10-01
7502,45,101382.36356953,2025-10-01
7503,28,669775.91125713,2025-10-01
7504,5,389078.86387397,2025-10-01
7505,17,553571.81868592,2025-10-01
7506,36,330031.20168312,2025-10-01
7507,40,937069.79107416,2025-10-01
7508,32,217258.33073012,2025-10-01
7509,5,935905.32027764,2025-10-01
7510,49,740567.37454119,2025-10-01
7511,16,153223.16471913,2025-10-01
7512,3,478756.03764297,2025-10-01
7513,20,145693.82295693,2025-10-01
7514,48,164500.08031357,2025-10-01
7515,13,850195.24857165,2025-10-01
7516,2,406928.15541065,2025-10-01
7517,9,411621.01173798,2025-10-01
7518,11,830036.46591941,2025-10-01
7519,48,839403.72599876,2025-10-01
7520,7,991796.93551409,2025-10-01
7521,11,645130.70717518,2025-10-01
7522,28,5515.5784866799,2025-10-01
7523,23,458757.71281524,2025-10-01
7524,40,485013.73587242,2025-10-01
7525,11,499578.98215697,2025-10-01
7526,36,804491.21974668,2025-10-01
7527,41,863743.32196213,2025-10-01
7528,17,645602.78800497,2025-10-01
7529,42,185940.39983933,2025-10-01
7530,38,648443.10393128,2025-10-01
7531,41,968542.57794018,2025-10-01
7532,8,605012.60030067,2025-10-01
7533,40,407804.09325158,2025-10-01
7534,19,829655.71944686,2025-10-01
7535,39,316121.80109856,2025-10-01
7536,7,363083.19502701,2025-10-01
7537,38,53786.37930367,2025-10-01
7538,7,748795.18215783,2025-10-01
7539,45,394008.48098701,2025-10-01
7540,34,341677.07751512,2025-10-01
7541,35,68399.524891898,2025-10-01
7542,14,935189.99299659,2025-10-01
7543,46,77776.1493261,2025-10-01
7544,2,700595.95881855,2025-10-01
7545,35,699780.66390632,2025-10-01
7546,30,539099.92863971,2025-10-01
7547,7,135028.29635826,2025-10-01
7548,10,236836.39486057,2025-10-01
7549,28,518305.26764381,2025-10-01
7550,50,983797.93899315,2025-10-01
7551,37,841970.87936356,2025-10-01
7552,13,923539.21240329,2025-10-01
7553,15,572587.23782541,2025-10-01
7554,43,678763.67701462,2025-10-01
7555,5,905553.53795558,2025-10-01
7556,49,266199.60678147,2025-10-01
7557,7,189583.36484075,2025-10-01
7558,21,143087.82498163,2025-10-01
7559,43,653817.09437326,2025-10-01
7560,3,221727.37478568,2025-10-01
7561,50,993456.01747083,2025-10-01
7562,31,667367.87788534,2025-10-01
7563,37,328010.83909798,2025-10-01
7564,11,518219.76284193,2025-10-01
7565,23,708451.02785973,2025-10-01
7566,33,633127.83615274,2025-10-01
7567,5,984904.86208059,2025-10-01
7568,30,724038.47054207,2025-10-01
7569,22,529170.3262462,2025-10-01
7570,3,643516.82837023,2025-10-01
7571,19,105717.55322957,2025-10-01
7572,19,630775.8110292,2025-10-01
7573,37,457037.66616106,2025-10-01
7574,27,962720.41534246,2025-10-01
7575,3,677184.75505295,2025-10-01
7576,28,252015.44131093,2025-10-01
7577,4,378244.09576977,2025-10-01
7578,1,667315.01607894,2025-10-01
7579,8,788131.26854598,2025-10-01
7580,4,581179.14655267,2025-10-01
7581,34,583728.6017059,2025-10-01
7582,18,412937.31081032,2025-10-01
7583,31,724884.93371523,2025-10-01
7584,42,585892.04334443,2025-10-01
7585,21,680538.57988254,2025-10-01
7586,4,542502.21808013,2025-10-01
7587,5,333297.75966613,2025-10-01
7588,26,682420.44547555,2025-10-01
7589,25,796108.05883351,2025-10-01
7590,6,620567.23188548,2025-10-01
7591,44,951238.7570466,2025-10-01
7592,9,255655.80329178,2025-10-01
7593,47,126019.48105843,2025-10-01
7594,43,480023.72076607,2025-10-01
7595,43,895778.55032717,2025-10-01
7596,28,970071.53820494,2025-10-01
7597,37,702818.26038654,2025-10-01
7598,26,575310.34704641,2025-10-01
7599,20,261016.70971374,2025-10-01
7600,26,97806.198408784,2025-10-01
7601,9,267880.05027049,2025-10-01
7602,5,347717.73318891,2025-10-01
7603,33,597574.8937099,2025-10-01
7604,21,134091.10231885,2025-10-01
7605,13,274965.37819067,2025-10-01
7606,28,462768.15447219,2025-10-01
7607,11,927929.91159333,2025-10-01
7608,29,423388.82441536,2025-10-01
7609,42,218921.3516763,2025-10-01
7610,4,203236.05544388,2025-10-01
7611,44,8619.1389539228,2025-10-01
7612,1,293642.88335149,2025-10-01
7613,25,734001.51173825,2025-10-01
7614,19,942498.61724099,2025-10-01
7615,40,806055.74407097,2025-10-01
7616,3,633320.67061714,2025-10-01
7617,22,457802.05316212,2025-10-01
7618,14,71007.933105914,2025-10-01
7619,44,755111.29002678,2025-10-01
7620,46,328988.02745411,2025-10-01
7621,44,745436.15361539,2025-10-01
7622,11,54229.697454683,2025-10-01
7623,8,635447.90046777,2025-10-01
7624,13,155830.43440268,2025-10-01
7625,17,181797.06723042,2025-10-01
7626,49,88935.434002036,2025-10-01
7627,10,897825.81296457,2025-10-01
7628,17,378907.23924048,2025-10-01
7629,10,88859.414625726,2025-10-01
7630,47,379919.9222733,2025-10-01
7631,43,599077.82563162,2025-10-01
7632,28,851858.09303396,2025-10-01
7633,36,683486.03268952,2025-10-01
7634,12,933131.51455358,2025-10-01
7635,19,256736.33854926,2025-10-01
7636,12,89006.991922165,2025-10-01
7637,29,897825.2457948,2025-10-01
7638,44,557401.89988831,2025-10-01
7639,48,280295.85208918,2025-10-01
7640,14,936056.49477155,2025-10-01
7641,8,890670.23701637,2025-10-01
7642,16,344621.69773282,2025-10-01
7643,49,236356.64652869,2025-10-01
7644,38,515821.65587254,2025-10-01
7645,20,37550.581473909,2025-10-01
7646,4,890398.06490651,2025-10-01
7647,23,567769.16363608,2025-10-01
7648,38,906204.08634574,2025-10-01
7649,28,370542.13556015,2025-10-01
7650,26,95647.912054815,2025-10-01
7651,24,333890.19224613,2025-10-01
7652,20,522086.8334788,2025-10-01
7653,18,330500.01732862,2025-10-01
7654,46,104228.04944811,2025-10-01
7655,49,223288.54451961,2025-10-01
7656,14,755942.82983624,2025-10-01
7657,19,709329.79503035,2025-10-01
7658,23,264445.02703155,2025-10-01
7659,15,151087.62615723,2025-10-01
7660,43,563158.81840415,2025-10-01
7661,26,247065.21237278,2025-10-01
7662,25,796268.11246806,2025-10-01
7663,20,850475.42997556,2025-10-01
7664,2,602213.02839825,2025-10-01
7665,44,624498.85836372,2025-10-01
7666,19,87400.145929311,2025-10-01
7667,33,154671.38012409,2025-10-01
7668,26,795403.11848927,2025-10-01
7669,49,976938.15046518,2025-10-01
7670,42,537986.56458975,2025-10-01
7671,11,65770.182152726,2025-10-01
7672,19,41068.756551779,2025-10-01
7673,29,249410.62982873,2025-10-01
7674,31,579846.18675174,2025-10-01
7675,9,605583.93723831,2025-10-01
7676,5,148943.17353046,2025-10-01
7677,31,738709.71424551,2025-10-01
7678,25,474677.37356433,2025-10-01
7679,17,294011.06454551,2025-10-01
7680,43,8254.295120977,2025-10-01
7681,11,727343.44705976,2025-10-01
7682,11,731167.7070886,2025-10-01
7683,15,317140.0189261,2025-10-01
7684,9,327569.48043006,2025-10-01
7685,7,791528.07441391,2025-10-01
7686,12,410186.67476324,2025-10-01
7687,29,792337.39169197,2025-10-01
7688,45,353628.03993029,2025-10-01
7689,40,921967.89833966,2025-10-01
7690,3,104683.39038768,2025-10-01
7691,35,599582.560167,2025-10-01
7692,22,321101.91448231,2025-10-01
7693,40,241174.84923925,2025-10-01
7694,4,15956.327507378,2025-10-01
7695,13,618567.2357244,2025-10-01
7696,14,430118.06936644,2025-10-01
7697,43,230115.34267225,2025-10-01
7698,5,748445.1359613,2025-10-01
7699,28,911955.24887997,2025-10-01
7700,22,827509.69383198,2025-10-01
7701,11,932647.35878169,2025-10-01
7702,39,571650.39535675,2025-10-01
7703,41,993484.59481827,2025-10-01
7704,25,401429.95525328,2025-10-01
7705,47,80559.196006003,2025-10-01
7706,4,289670.99061307,2025-10-01
7707,41,628180.48031601,2025-10-01
7708,24,779900.31728142,2025-10-01
7709,14,477981.23157479,2025-10-01
7710,17,866015.24017546,2025-10-01
7711,45,968869.9443305,2025-10-01
7712,2,460398.5382381,2025-10-01
7713,9,220638.30730175,2025-10-01
7714,3,485083.71754485,2025-10-01
7715,15,569126.84561321,2025-10-01
7716,3,682489.76638122,2025-10-01
7717,10,868181.63640531,2025-10-01
7718,33,256226.58051015,2025-10-01
7719,36,700841.67650955,2025-10-01
7720,50,723603.56494375,2025-10-01
7721,36,316107.89379762,2025-10-01
7722,22,72865.479315717,2025-10-01
7723,18,667481.09018807,2025-10-01
7724,25,685500.38364756,2025-10-01
7725,20,59315.539107796,2025-10-01
7726,13,194312.56520247,2025-10-01
7727,31,177763.30036717,2025-10-01
7728,5,164626.42273632,2025-10-01
7729,20,479924.59923299,2025-10-01
7730,41,573775.03895045,2025-10-01
7731,35,608551.98929768,2025-10-01
7732,15,360447.65765767,2025-10-01
7733,50,374716.19219357,2025-10-01
7734,36,74518.809481752,2025-10-01
7735,16,25728.933767778,2025-10-01
7736,17,34256.697828479,2025-10-01
7737,26,18840.633549956,2025-10-01
7738,24,183695.98982582,2025-10-01
7739,38,58004.296135155,2025-10-01
7740,43,167767.17054211,2025-10-01
7741,33,278218.98160621,2025-10-01
7742,30,308390.14643124,2025-10-01
7743,35,564580.18404778,2025-10-01
7744,19,880721.22977973,2025-10-01
7745,27,984268.75090862,2025-10-01
7746,50,279415.5887638,2025-10-01
7747,17,335605.62936531,2025-10-01
7748,8,715858.22555936,2025-10-01
7749,30,92314.565872543,2025-10-01
7750,43,104378.19810046,2025-10-01
7751,46,58763.080355629,2025-10-01
7752,42,363455.49029736,2025-10-01
7753,49,328072.4459359,2025-10-01
7754,3,937260.64789484,2025-10-01
7755,37,398245.33234842,2025-10-01
7756,35,579338.18097853,2025-10-01
7757,34,934363.48507269,2025-10-01
7758,18,307219.34689546,2025-10-01
7759,6,542797.41644473,2025-10-01
7760,30,743253.67174288,2025-10-01
7761,4,474105.14861949,2025-10-01
7762,2,86111.537594186,2025-10-01
7763,19,293252.22537756,2025-10-01
7764,44,665257.31900776,2025-10-01
7765,11,456538.14418601,2025-10-01
7766,27,590727.69979683,2025-10-01
7767,37,610085.57725804,2025-10-01
7768,34,776062.7269002,2025-10-01
7769,17,904750.31751979,2025-10-01
7770,9,359968.17288745,2025-10-01
7771,9,473895.34003959,2025-10-01
7772,42,296081.28265785,2025-10-01
7773,39,628616.44668013,2025-10-01
7774,25,111156.45527458,2025-10-01
7775,32,655387.03754377,2025-10-01
7776,36,304116.37967476,2025-10-01
7777,10,60140.744124446,2025-10-01
7778,1,482471.17616258,2025-10-01
7779,41,996964.02447051,2025-10-01
7780,30,218249.13209219,2025-10-01
7781,42,148791.78716278,2025-10-01
7782,39,192114.87684702,2025-10-01
7783,29,545913.40621876,2025-10-01
7784,20,122434.41114594,2025-10-01
7785,36,698387.87235053,2025-10-01
7786,24,336929.0636942,2025-10-01
7787,50,438846.13097037,2025-10-01
7788,34,731922.38514891,2025-10-01
7789,6,235658.46099954,2025-10-01
7790,30,679514.01189553,2025-10-01
7791,7,147272.10417507,2025-10-01
7792,41,717061.3989411,2025-10-01
7793,29,453449.42745519,2025-10-01
7794,6,960030.07763818,2025-10-01
7795,25,690162.3408635,2025-10-01
7796,41,293425.86873522,2025-10-01
7797,37,454539.03323819,2025-10-01
7798,8,703291.78475189,2025-10-01
7799,9,101957.14496927,2025-10-01
7800,10,835711.61233692,2025-10-01
7801,47,613287.06624608,2025-10-01
7802,35,431994.35313342,2025-10-01
7803,45,462654.96452098,2025-10-01
7804,8,199312.4457102,2025-10-01
7805,15,678892.27554375,2025-10-01
7806,22,327154.74288609,2025-10-01
7807,15,551424.59586784,2025-10-01
7808,6,249399.22030996,2025-10-01
7809,30,409236.04420174,2025-10-01
7810,6,824496.06050764,2025-10-01
7811,20,668576.23355972,2025-10-01
7812,36,596053.19256635,2025-10-01
7813,17,797777.77359376,2025-10-01
7814,11,138902.28851529,2025-10-01
7815,5,666803.87084873,2025-10-01
7816,43,758591.32736093,2025-10-01
7817,6,827785.08595744,2025-10-01
7818,11,624586.70076188,2025-10-01
7819,25,817646.93179127,2025-10-01
7820,38,957660.79714252,2025-10-01
7821,48,797146.83679827,2025-10-01
7822,40,828331.81620174,2025-10-01
7823,26,240719.0389178,2025-10-01
7824,21,376785.01380167,2025-10-01
7825,33,468837.84569954,2025-10-01
7826,22,670541.42933815,2025-10-01
7827,1,199653.61602569,2025-10-01
7828,48,171873.00056294,2025-10-01
7829,9,868173.15121018,2025-10-01
7830,22,166434.06126539,2025-10-01
7831,27,960567.29218922,2025-10-01
7832,16,918259.86434327,2025-10-01
7833,12,333079.78672852,2025-10-01
7834,38,253001.4282491,2025-10-01
7835,41,932644.04284082,2025-10-01
7836,37,887824.79188226,2025-10-01
7837,12,428799.07740181,2025-10-01
7838,33,255710.93051769,2025-10-01
7839,24,265408.12368671,2025-10-01
7840,35,502294.43831124,2025-10-01
7841,32,153490.19970503,2025-10-01
7842,25,441031.17954223,2025-10-01
7843,44,806132.36833525,2025-10-01
7844,22,213184.82472998,2025-10-01
7845,3,95883.497057526,2025-10-01
7846,21,516201.47522274,2025-10-01
7847,6,104456.47078921,2025-10-01
7848,12,3468.5714947705,2025-10-01
7849,4,790384.72533652,2025-10-01
7850,13,504279.74533389,2025-10-01
7851,25,321914.60404569,2025-10-01
7852,31,796735.65919924,2025-10-01
7853,36,417192.77726121,2025-10-01
7854,7,801630.28361343,2025-10-01
7855,35,633935.65681039,2025-10-01
7856,27,861659.89503381,2025-10-01
7857,17,581459.09186867,2025-10-01
7858,48,676748.96424138,2025-10-01
7859,15,106570.25946118,2025-10-01
7860,7,26966.180176514,2025-10-01
7861,47,344669.25477888,2025-10-01
7862,16,639382.82053535,2025-10-01
7863,40,662891.85736213,2025-10-01
7864,3,407732.54045367,2025-10-01
7865,39,164902.56270633,2025-10-01
7866,19,467954.77493034,2025-10-01
7867,32,348010.44680973,2025-10-01
7868,7,554321.15938992,2025-10-01
7869,17,621519.97699374,2025-10-01
7870,22,958058.27186388,2025-10-01
7871,33,994083.53588099,2025-10-01
7872,11,360478.74303173,2025-10-01
7873,5,432561.98018468,2025-10-01
7874,38,831993.09594411,2025-10-01
7875,38,984645.58912507,2025-10-01
7876,26,227940.0035068,2025-10-01
7877,40,728064.240684,2025-10-01
7878,11,392682.30906278,2025-10-01
7879,13,594333.92355875,2025-10-01
7880,35,908964.8723104,2025-10-01
7881,35,717419.49727209,2025-10-01
7882,38,253250.49866784,2025-10-01
7883,19,86634.439723019,2025-10-01
7884,49,762109.45447616,2025-10-01
7885,12,925626.77529381,2025-10-01
7886,19,500123.16246555,2025-10-01
7887,27,15218.50807974,2025-10-01
7888,32,776272.44514272,2025-10-01
7889,24,391509.60778531,2025-10-01
7890,15,758005.17555757,2025-10-01
7891,10,828307.57644582,2025-10-01
7892,50,837372.31151914,2025-10-01
7893,24,96475.944072872,2025-10-01
7894,18,855033.18161931,2025-10-01
7895,25,232342.74224903,2025-10-01
7896,41,105882.18939102,2025-10-01
7897,13,399645.61399111,2025-10-01
7898,42,822548.06748214,2025-10-01
7899,35,878574.32873039,2025-10-01
7900,38,563574.40297754,2025-10-01
7901,14,566914.53424258,2025-10-01
7902,16,766400.58929367,2025-10-01
7903,38,995745.92260284,2025-10-01
7904,32,943055.73349078,2025-10-01
7905,34,896131.56555038,2025-10-01
7906,7,609565.63251447,2025-10-01
7907,32,435955.24240565,2025-10-01
7908,21,223528.64918558,2025-10-01
7909,19,930247.74774138,2025-10-01
7910,16,362186.12522251,2025-10-01
7911,30,244377.12984356,2025-10-01
7912,21,505037.96005631,2025-10-01
7913,26,498047.35321405,2025-10-01
7914,15,633506.81499272,2025-10-01
7915,4,590414.62953073,2025-10-01
7916,47,13421.365451129,2025-10-01
7917,9,650343.49707032,2025-10-01
7918,49,923010.09143015,2025-10-01
7919,5,185036.4522864,2025-10-01
7920,10,112477.60090114,2025-10-01
7921,19,755537.78586635,2025-10-01
7922,25,120057.21635018,2025-10-01
7923,50,888177.65902666,2025-10-01
7924,48,298737.2642159,2025-10-01
7925,2,434052.47907436,2025-10-01
7926,29,551381.10540114,2025-10-01
7927,29,137735.99513872,2025-10-01
7928,31,374717.46576446,2025-10-01
7929,33,788565.50127047,2025-10-01
7930,35,704456.15589788,2025-10-01
7931,45,617880.89789691,2025-10-01
7932,8,444430.09297207,2025-10-01
7933,39,951074.41331751,2025-10-01
7934,49,523558.3694335,2025-10-01
7935,37,393115.92991445,2025-10-01
7936,17,131568.67247951,2025-10-01
7937,35,438043.71425792,2025-10-01
7938,28,217707.30055566,2025-10-01
7939,18,402156.91184304,2025-10-01
7940,39,734623.69186079,2025-10-01
7941,32,445909.21493894,2025-10-01
7942,13,367639.05517353,2025-10-01
7943,48,694154.13856026,2025-10-01
7944,7,362334.16119073,2025-10-01
7945,25,478380.20710747,2025-10-01
7946,32,778122.22047467,2025-10-01
7947,43,52976.377044705,2025-10-01
7948,19,707168.42509817,2025-10-01
7949,47,845282.72245393,2025-10-01
7950,45,645419.18518328,2025-10-01
7951,41,375803.66340657,2025-10-01
7952,46,706265.94529494,2025-10-01
7953,22,163555.716559,2025-10-01
7954,44,480888.57225393,2025-10-01
7955,32,135852.56354246,2025-10-01
7956,14,855859.52470077,2025-10-01
7957,7,697761.13903745,2025-10-01
7958,49,441330.1189922,2025-10-01
7959,11,97008.815444516,2025-10-01
7960,37,554959.27241974,2025-10-01
7961,10,231635.74044288,2025-10-01
7962,23,300062.97607138,2025-10-01
7963,34,505089.25306552,2025-10-01
7964,48,36729.267018409,2025-10-01
7965,43,486517.36721041,2025-10-01
7966,21,454794.03891635,2025-10-01
7967,28,794557.05065858,2025-10-01
7968,28,892816.93131416,2025-10-01
7969,46,764795.06017776,2025-10-01
7970,47,157624.58518744,2025-10-01
7971,12,624953.45099308,2025-10-01
7972,40,464205.59877363,2025-10-01
7973,38,969197.15565716,2025-10-01
7974,16,497086.39019756,2025-10-01
7975,44,570834.95236571,2025-10-01
7976,44,625396.82874814,2025-10-01
7977,48,701139.86951194,2025-10-01
7978,48,927746.13647869,2025-10-01
7979,13,494187.81271056,2025-10-01
7980,14,89813.113864424,2025-10-01
7981,27,577865.62802974,2025-10-01
7982,44,513750.22844994,2025-10-01
7983,29,960863.92989847,2025-10-01
7984,31,136503.04161846,2025-10-01
7985,33,459206.25703062,2025-10-01
7986,3,813737.10828781,2025-10-01
7987,9,342540.92690992,2025-10-01
7988,50,992690.09007764,2025-10-01
7989,43,103030.71726315,2025-10-01
7990,38,741208.82213815,2025-10-01
7991,18,876799.67824836,2025-10-01
7992,45,400948.43276964,2025-10-01
7993,10,255713.87672719,2025-10-01
7994,47,845642.95116401,2025-10-01
7995,10,843310.61912505,2025-10-01
7996,7,595371.91922037,2025-10-01
7997,3,941511.67291279,2025-10-01
7998,41,524088.70577044,2025-10-01
7999,33,301014.54306836,2025-10-01
8000,19,610108.49315216,2025-10-01
8001,36,463758.59774432,2025-10-01
8002,42,46914.054367884,2025-10-01
8003,49,302093.81453375,2025-10-01
8004,5,858653.26611651,2025-10-01
8005,20,287565.63544834,2025-10-01
8006,13,932010.78707531,2025-10-01
8007,37,991178.48297288,2025-10-01
8008,28,846345.55391196,2025-10-01
8009,42,323893.49525129,2025-10-01
8010,50,414165.07551874,2025-10-01
8011,1,306869.68952221,2025-10-01
8012,31,438511.53852045,2025-10-01
8013,31,563889.91095609,2025-10-01
8014,6,288215.39827576,2025-10-01
8015,26,765420.16415829,2025-10-01
8016,16,306741.40344868,2025-10-01
8017,9,25331.776624244,2025-10-01
8018,42,618014.12877821,2025-10-01
8019,36,177130.81991995,2025-10-01
8020,4,537666.97606213,2025-10-01
8021,15,129142.50783547,2025-10-01
8022,50,706487.67049368,2025-10-01
8023,27,414276.5201889,2025-10-01
8024,16,466405.9679143,2025-10-01
8025,19,229606.27566757,2025-10-01
8026,45,35012.960983954,2025-10-01
8027,1,452653.73529015,2025-10-01
8028,24,573486.93253633,2025-10-01
8029,27,886181.16739739,2025-10-01
8030,49,602663.61777756,2025-10-01
8031,4,700124.14574132,2025-10-01
8032,27,954900.34691629,2025-10-01
8033,47,502115.45154373,2025-10-01
8034,5,173040.02828002,2025-10-01
8035,18,975777.64054397,2025-10-01
8036,8,165195.42068071,2025-10-01
8037,45,519179.00339454,2025-10-01
8038,38,661107.14729991,2025-10-01
8039,39,404203.53187428,2025-10-01
8040,44,101362.51821523,2025-10-01
8041,50,978458.99340356,2025-10-01
8042,3,288414.99919666,2025-10-01
8043,39,207279.46559031,2025-10-01
8044,19,788622.07948244,2025-10-01
8045,34,84762.267704095,2025-10-01
8046,15,483589.18048087,2025-10-01
8047,4,45984.156702219,2025-10-01
8048,17,209412.82348219,2025-10-01
8049,9,372517.6353885,2025-10-01
8050,4,294308.89340442,2025-10-01
8051,15,628752.85799622,2025-10-01
8052,33,687023.02215791,2025-10-01
8053,29,461561.83790819,2025-10-01
8054,31,69060.499799676,2025-10-01
8055,4,504580.35695683,2025-10-01
8056,17,872356.93867022,2025-10-01
8057,43,398233.83714883,2025-10-01
8058,37,924669.89794861,2025-10-01
8059,36,953389.40709748,2025-10-01
8060,12,399775.56152751,2025-10-01
8061,17,479254.72190174,2025-10-01
8062,39,886585.92871371,2025-10-01
8063,12,807792.62374669,2025-10-01
8064,34,553673.76675475,2025-10-01
8065,16,249509.7397204,2025-10-01
8066,2,800078.00373025,2025-10-01
8067,2,618776.30484158,2025-10-01
8068,12,110109.82354508,2025-10-01
8069,41,659965.04664794,2025-10-01
8070,2,149090.22556622,2025-10-01
8071,24,2615.4028661202,2025-10-01
8072,9,127031.92893466,2025-10-01
8073,1,620141.2934369,2025-10-01
8074,36,63946.735046691,2025-10-01
8075,7,519342.45911643,2025-10-01
8076,46,625732.82794674,2025-10-01
8077,2,536177.31861398,2025-10-01
8078,22,657461.52852135,2025-10-01
8079,33,530771.12475638,2025-10-01
8080,50,154178.68700353,2025-10-01
8081,2,956819.26108217,2025-10-01
8082,42,201636.23481262,2025-10-01
8083,12,479691.19070937,2025-10-01
8084,25,34291.12009795,2025-10-01
8085,21,465672.8949247,2025-10-01
8086,37,904991.40285863,2025-10-01
8087,7,125510.06062038,2025-10-01
8088,31,205454.37844162,2025-10-01
8089,49,668839.29090669,2025-10-01
8090,19,569266.58683986,2025-10-01
8091,17,105636.98159403,2025-10-01
8092,12,954095.02078121,2025-10-01
8093,33,756544.99883073,2025-10-01
8094,7,304107.61368868,2025-10-01
8095,15,861010.59646605,2025-10-01
8096,8,175181.09372046,2025-10-01
8097,3,669771.48845045,2025-10-01
8098,49,358993.48091652,2025-10-01
8099,11,471935.96357208,2025-10-01
8100,32,818267.29678427,2025-10-01
8101,42,787500.54269295,2025-10-01
8102,14,472045.75003898,2025-10-01
8103,40,744421.22239236,2025-10-01
8104,14,548878.65269693,2025-10-01
8105,6,777242.13409881,2025-10-01
8106,32,9867.0163035425,2025-10-01
8107,35,294834.12241944,2025-10-01
8108,38,851760.1663758,2025-10-01
8109,42,249533.823947,2025-10-01
8110,12,528948.85483031,2025-10-01
8111,22,390801.31098807,2025-10-01
